date,itemID,brand,feature_1,feature_2,feature_3,feature_4,feature_5,category,userID,order,label
2020-07-06,11630,1496,6,0,170,3,122,3898,2046,1,0
2020-07-31,11630,1496,6,0,170,3,122,3898,9673,1,0
2020-09-01,11630,1496,6,0,170,3,122,3898,30505,1,0
2020-10-01,11630,1496,6,0,170,3,122,3898,8042,1,0
2020-06-17,11630,1496,6,0,170,3,122,3898,13324,1,0
2020-06-26,11630,1496,6,0,170,3,122,3898,785,1,3
2020-06-27,11630,1496,6,0,170,3,122,3898,33424,1,4
2020-07-06,11630,1496,6,0,170,3,122,3898,16120,1,4
2020-07-26,11630,1496,6,0,170,3,122,3898,18971,1,1
2020-08-17,11630,1496,6,0,170,3,122,3898,31843,1,3
2020-09-24,11630,1496,6,0,170,3,122,3898,36613,1,4
2020-09-29,11630,1496,6,0,170,3,122,3898,23784,1,2
2020-10-18,11630,1496,6,0,170,3,122,3898,36613,1,4
2020-06-04,30134,1305,4,1,458,0,-1,3898,17541,3,1
2020-06-21,28424,1126,4,0,507,0,108,3898,15473,1,2
2020-07-16,28424,1126,4,0,507,0,108,3898,15473,3,4
2020-07-30,28424,1126,4,0,507,0,108,3898,9603,10,4
2020-12-08,29758,265,4,1,536,0,144,300,41763,1,4
2020-06-03,14467,1496,6,0,170,3,122,3898,12537,1,0
2020-09-26,14467,1496,6,0,170,3,122,3898,17351,1,0
2020-12-07,14467,1496,6,0,170,3,122,3898,11917,1,0
2020-07-15,14467,1496,6,0,170,3,122,3898,33036,1,0
2020-08-27,14467,1496,6,0,170,3,122,3898,32606,1,0
2020-06-30,14467,1496,6,0,170,3,122,3898,21311,1,4
2020-08-03,14467,1496,6,0,170,3,122,3898,33304,1,3
2020-08-09,14467,1496,6,0,170,3,122,3898,34610,2,4
2020-09-07,14467,1496,6,0,170,3,122,3898,40485,1,4
2020-09-08,14467,1496,6,0,170,3,122,3898,34207,1,2
2020-09-20,14467,1496,6,0,170,3,122,3898,32606,1,4
2020-11-14,14467,1496,6,0,170,3,122,3898,5768,1,4
2020-08-03,4648,28,4,3,491,3,144,3898,11236,2,0
2020-07-21,4648,28,4,3,491,3,144,3898,12970,1,0
2020-10-01,4648,28,4,3,491,3,144,3898,30977,2,0
2020-08-15,4648,28,4,3,491,3,144,3898,9211,1,0
2020-06-28,4648,28,4,3,491,3,144,3898,20333,1,2
2020-07-05,4648,28,4,3,491,3,144,3898,42840,2,3
2020-07-06,4648,28,4,3,491,3,144,3898,40846,1,4
2020-07-15,4648,28,4,3,491,3,144,3898,26019,1,4
2020-08-01,4648,28,4,3,491,3,144,3898,61,1,2
2020-08-26,4648,28,4,3,491,3,144,3898,39480,1,4
2020-08-30,4648,28,4,3,491,3,144,3898,26884,1,3
2020-10-24,4648,28,4,3,491,3,144,3898,20322,1,3
2020-11-11,4648,28,4,3,491,3,144,3898,44863,1,2
2020-09-26,30178,333,4,0,19,0,144,3898,38952,1,0
2020-11-10,10012,235,4,0,538,3,84,3898,45192,1,0
2020-09-05,10012,235,4,0,538,3,84,3898,26185,1,2
2020-11-26,23769,392,10,0,515,0,188,3898,8606,1,3
2020-12-18,23769,392,10,0,515,0,188,3898,8606,1,4
2020-07-13,11080,392,10,0,515,0,188,3898,1762,1,0
2020-06-26,11080,392,10,0,515,0,188,3898,164,3,2
2020-07-21,11080,392,10,0,515,0,188,3898,37503,2,2
2020-08-13,11080,392,10,0,515,0,188,3898,37122,1,2
2020-08-25,8177,392,10,0,515,0,92,3898,39117,3,0
2020-07-24,8177,392,10,0,515,0,92,3898,35454,4,3
2020-10-24,8177,392,10,0,515,0,92,3898,35454,3,4
2020-10-31,8177,392,10,0,515,0,92,3898,35454,4,1
2020-08-10,12237,924,6,0,232,3,122,3898,19703,1,0
2020-11-01,12237,924,6,0,232,3,122,3898,12909,1,0
2020-07-09,12237,924,6,0,232,3,122,3898,17033,1,0
2020-07-17,12237,924,6,0,232,3,122,3898,27,1,0
2020-09-09,12237,924,6,0,232,3,122,3898,13622,1,0
2020-08-06,12237,924,6,0,232,3,122,3898,17754,1,3
2020-09-07,12237,924,6,0,232,3,122,3898,12815,2,2
2020-10-01,12237,924,6,0,232,3,122,3898,7427,1,2
2020-12-01,12237,924,6,0,232,3,122,3898,20313,1,2
2020-12-05,12237,924,6,0,232,3,122,3898,7072,2,4
2020-12-06,12237,924,6,0,232,3,122,3898,20313,2,1
2020-07-17,970,1180,10,0,515,0,132,3898,10818,1,0
2020-08-23,970,1180,10,0,515,0,132,3898,41714,1,1
2020-10-02,1823,964,4,1,491,0,144,3898,3404,2,2
2020-06-30,28875,258,4,0,100,0,175,2469,21868,1,3
2020-12-27,28875,258,4,0,100,0,175,2469,13128,1,2
2020-12-21,20195,974,6,1,441,3,117,3898,5044,2,0
2020-07-13,20195,974,6,1,441,3,117,3898,9736,1,2
2020-08-06,20195,974,6,1,441,3,117,3898,9736,1,4
2020-08-17,15986,974,6,1,441,3,117,3898,13799,2,2
2020-08-30,15986,974,6,1,441,3,117,3898,13799,4,2
2020-08-04,3656,235,4,0,538,3,84,3898,31765,1,0
2020-12-12,3656,235,4,0,538,3,84,3898,20848,1,0
2020-12-27,3656,235,4,0,538,3,84,3898,30435,1,0
2020-08-26,3656,235,4,0,538,3,84,3898,20848,2,4
2020-06-28,16928,1058,6,0,497,3,-1,3898,38546,2,4
2020-07-09,16928,1058,6,0,497,3,-1,3898,25584,3,4
2020-07-16,16928,1058,6,0,497,3,-1,3898,38546,1,3
2020-08-01,16928,1058,6,0,497,3,-1,3898,38546,5,3
2020-08-23,16928,1058,6,0,497,3,-1,3898,10608,2,3
2020-12-05,30733,617,4,1,487,3,66,3898,27028,1,1
2020-12-01,26774,280,4,0,487,0,53,3898,11781,1,0
2020-11-08,5854,143,6,0,495,3,146,2136,39807,3,3
2020-07-01,3584,73,10,0,421,0,3,3898,17946,1,4
2020-11-08,14322,1016,10,1,536,3,156,2628,3160,1,0
2020-06-03,12409,1015,4,0,490,0,144,3898,31498,2,0
2020-10-25,12409,1015,4,0,490,0,144,3898,38015,1,1
2020-12-31,12409,1015,4,0,490,0,144,3898,38015,1,4
2020-12-06,1751,314,4,0,514,0,187,3898,35230,1,0
2020-07-09,14682,1058,6,0,497,3,-1,2035,25584,3,4
2020-12-20,9685,1410,4,0,487,0,16,1072,25629,1,4
2020-12-08,1216,430,10,1,25,0,141,3898,36970,1,4
2020-10-31,28522,539,6,0,220,3,17,3898,38421,1,0
2020-12-06,28522,539,6,0,220,3,17,3898,2306,1,0
2020-10-29,28522,539,6,0,220,3,17,3898,5185,2,0
2020-09-11,28522,539,6,0,220,3,17,3898,25223,2,0
2020-06-22,28522,539,6,0,220,3,17,3898,10558,1,0
2020-11-15,28522,539,6,0,220,3,17,3898,20671,1,0
2020-11-07,28522,539,6,0,220,3,17,3898,12526,1,0
2020-12-12,28522,539,6,0,220,3,17,3898,2090,1,0
2020-10-25,28522,539,6,0,220,3,17,3898,10002,1,0
2020-11-21,28522,539,6,0,220,3,17,3898,34585,2,0
2020-12-02,28522,539,6,0,220,3,17,3898,10511,1,0
2020-07-28,28522,539,6,0,220,3,17,3898,40756,2,0
2020-07-15,28522,539,6,0,220,3,17,3898,6953,1,0
2020-08-28,28522,539,6,0,220,3,17,3898,22590,1,0
2020-06-21,28522,539,6,0,220,3,17,3898,4545,1,2
2020-07-26,28522,539,6,0,220,3,17,3898,14916,1,2
2020-10-30,28522,539,6,0,220,3,17,3898,4545,2,3
2020-11-20,28522,539,6,0,220,3,17,3898,43956,1,4
2020-12-20,28522,539,6,0,220,3,17,3898,4545,1,1
2020-09-30,17556,127,10,0,395,3,17,3898,21849,1,0
2020-07-23,17556,127,10,0,395,3,17,3898,42318,1,0
2020-12-27,16369,1163,10,0,238,0,84,3898,539,1,0
2020-09-27,16369,1163,10,0,238,0,84,3898,24168,2,0
2020-08-20,16369,1163,10,0,238,0,84,3898,4519,1,0
2020-11-01,16369,1163,10,0,238,0,84,3898,42475,1,4
2020-12-14,16369,1163,10,0,238,0,84,3898,16498,1,3
2020-10-14,5069,1392,4,1,504,0,137,3898,24947,1,0
2020-09-29,6821,116,4,0,487,0,66,3898,28605,3,3
2020-08-08,21153,1163,8,0,238,0,84,3898,29749,2,4
2020-09-08,21153,1163,8,0,238,0,84,3898,16698,1,2
2020-10-07,21153,1163,8,0,238,0,84,3898,22387,2,3
2020-10-17,21153,1163,8,0,238,0,84,3898,29749,2,4
2020-12-24,21153,1163,8,0,238,0,84,3898,11168,1,4
2020-12-14,3143,643,4,0,491,0,66,3898,28473,1,3
2020-12-26,3143,643,4,0,491,0,66,3898,28473,1,2
2020-12-27,3143,643,4,0,491,0,66,3898,45522,1,4
2020-06-22,15307,643,4,0,491,0,66,3898,17515,1,0
2020-06-04,16820,1321,4,0,135,3,73,3898,33478,1,0
2020-11-21,16820,1321,4,0,135,3,73,3898,11978,1,0
2020-07-15,16820,1321,4,0,135,3,73,3898,8229,1,0
2020-10-11,16820,1321,4,0,135,3,73,3898,44959,1,4
2020-12-28,16820,1321,4,0,135,3,73,3898,13388,1,2
2020-08-15,15922,225,4,0,279,0,163,3898,44707,1,0
2020-11-14,15922,225,4,0,279,0,163,3898,34552,1,0
2020-08-02,15922,225,4,0,279,0,163,3898,8896,1,0
2020-11-25,15922,225,4,0,279,0,163,3898,20082,1,0
2020-06-22,15922,225,4,0,279,0,163,3898,23913,1,0
2020-07-23,15922,225,4,0,279,0,163,3898,31633,1,1
2020-09-14,15922,225,4,0,279,0,163,3898,39702,1,1
2020-09-17,15922,225,4,0,279,0,163,3898,15339,2,4
2020-09-18,15922,225,4,0,279,0,163,3898,19621,1,4
2020-09-30,15922,225,4,0,279,0,163,3898,35358,1,4
2020-10-14,15922,225,4,0,279,0,163,3898,15878,1,4
2020-10-28,15922,225,4,0,279,0,163,3898,39855,1,2
2020-11-30,15922,225,4,0,279,0,163,3898,18225,1,3
2020-12-20,15922,225,4,0,279,0,163,3898,44293,1,4
2020-12-24,15922,225,4,0,279,0,163,3898,42826,1,4
2020-11-10,883,1040,10,0,527,0,45,3898,40419,1,0
2020-12-06,883,1040,10,0,527,0,45,3898,11942,1,0
2020-07-06,883,1040,10,0,527,0,45,3898,37180,1,2
2020-07-19,883,1040,10,0,527,0,45,3898,37180,1,2
2020-08-28,883,1040,10,0,527,0,45,3898,37180,1,2
2020-10-12,10130,225,4,0,279,0,163,3898,22394,1,0
2020-08-08,10130,225,4,0,279,0,163,3898,3661,1,1
2020-08-15,10130,225,4,0,279,0,163,3898,7682,1,3
2020-07-12,31850,207,4,0,432,0,159,3898,20327,2,0
2020-09-08,31850,207,4,0,432,0,159,3898,30514,2,0
2020-06-18,31850,207,4,0,432,0,159,3898,27390,1,2
2020-06-23,31850,207,4,0,432,0,159,3898,27390,1,1
2020-06-29,31850,207,4,0,432,0,159,3898,41462,3,2
2020-07-01,31850,207,4,0,432,0,159,3898,2409,4,3
2020-07-18,31850,207,4,0,432,0,159,3898,27390,1,4
2020-07-28,31850,207,4,0,432,0,159,3898,17651,2,4
2020-07-30,31850,207,4,0,432,0,159,3898,32577,2,4
2020-09-11,31850,207,4,0,432,0,159,3898,27390,2,4
2020-10-02,31850,207,4,0,432,0,159,3898,29312,2,4
2020-10-06,31850,207,4,0,432,0,159,3898,30514,2,4
2020-10-07,31850,207,4,0,432,0,159,3898,4132,1,3
2020-10-27,31850,207,4,0,432,0,159,3898,17633,2,4
2020-11-29,31850,207,4,0,432,0,159,3898,2409,2,4
2020-11-30,31850,207,4,0,432,0,159,3898,30514,2,4
2020-09-07,3395,1379,6,1,491,3,111,218,26325,1,0
2020-08-28,10714,225,4,0,279,0,163,1910,10136,1,4
2020-09-15,10714,225,4,0,279,0,163,1910,10136,1,3
2020-09-11,23808,207,4,0,432,0,-1,3898,42151,2,1
2020-09-26,19634,52,6,0,182,0,17,3898,277,1,3
2020-10-27,19634,52,6,0,182,0,17,3898,30273,3,3
2020-11-13,19634,52,6,0,182,0,17,3898,277,3,3
2020-12-08,19634,52,6,0,182,0,17,3898,277,2,4
2020-12-15,19634,52,6,0,182,0,17,3898,13577,2,4
2020-08-24,17188,792,4,1,491,3,66,3898,3173,1,4
2020-09-15,17188,792,4,1,491,3,66,3898,3173,2,4
2020-08-03,32481,1338,4,0,487,3,66,3898,5532,1,0
2020-09-30,19965,362,4,1,455,0,166,3898,8713,1,3
2020-07-12,6436,1445,3,3,-1,-1,-1,3898,19597,1,0
2020-06-29,9812,1040,4,0,527,0,161,3898,9033,3,4
2020-07-16,9812,1040,4,0,527,0,161,3898,9033,3,3
2020-08-10,9812,1040,4,0,527,0,161,3898,39641,2,3
2020-08-12,9812,1040,4,0,527,0,161,3898,9033,3,4
2020-09-03,9812,1040,4,0,527,0,161,3898,9033,4,4
2020-10-14,9812,1040,4,0,527,0,161,3898,9033,1,2
2020-12-04,9812,1040,4,0,527,0,161,3898,9033,1,3
2020-10-13,12608,406,10,0,500,0,-1,3898,20504,1,0
2020-11-18,17000,1265,4,1,514,0,187,3898,1734,1,1
2020-11-20,20412,361,4,0,265,3,171,3898,34858,1,0
2020-07-19,20412,361,4,0,265,3,171,3898,42845,1,2
2020-10-17,20412,361,4,0,265,3,171,3898,34858,1,3
2020-12-16,20412,361,4,0,265,3,171,3898,15373,1,4
2020-08-17,28367,1411,4,0,93,3,144,2464,29778,1,0
2020-09-25,31985,325,4,0,168,3,140,3898,20902,1,4
2020-11-02,31985,325,4,0,168,3,140,3898,38329,4,3
2020-11-28,31985,325,4,0,168,3,140,3898,7242,1,3
2020-09-28,31896,325,4,0,168,3,140,3898,32130,1,0
2020-09-28,31515,539,6,0,4,3,45,3898,39885,1,0
2020-06-07,31515,539,6,0,4,3,45,3898,22130,1,0
2020-11-29,25651,926,10,1,515,3,188,3898,16049,1,0
2020-12-05,5842,926,10,3,515,3,37,3898,38465,1,3
2020-12-19,5842,926,10,3,515,3,37,3898,38465,1,2
2020-09-30,4837,1295,4,1,511,0,-1,2519,12128,1,0
2020-11-13,18468,993,4,0,282,3,66,3898,45295,1,0
2020-06-15,18468,993,4,0,282,3,66,3898,21710,1,0
2020-09-20,29115,993,4,0,282,3,66,3898,14313,1,0
2020-10-23,29115,993,4,0,282,3,66,3898,30872,1,0
2020-08-17,29115,993,4,0,282,3,66,3898,21201,1,3
2020-10-25,29115,993,4,0,282,3,66,3898,35275,2,4
2020-07-25,13020,1265,9,0,514,0,-1,3898,30711,4,4
2020-12-18,13020,1265,9,0,514,0,-1,3898,30711,1,2
2020-07-31,11881,1054,10,0,503,0,9,3898,30664,1,0
2020-07-18,11881,1054,10,0,503,0,9,3898,26122,1,3
2020-08-08,11881,1054,10,0,503,0,9,3898,30664,1,2
2020-08-20,11881,1054,10,0,503,0,9,3898,30664,1,2
2020-10-03,11881,1054,10,0,503,0,9,3898,30664,1,1
2020-10-18,11881,1054,10,0,503,0,9,3898,30664,2,3
2020-12-13,11881,1054,10,0,503,0,9,3898,30664,1,2
2020-12-30,11881,1054,10,0,503,0,9,3898,30664,2,3
2020-09-06,6169,1306,10,0,421,3,3,3898,29986,1,0
2020-09-27,6169,1306,10,0,421,3,3,3898,14603,1,0
2020-10-19,6169,1306,10,0,421,3,3,3898,8164,1,4
2020-12-08,31262,1306,10,0,421,3,3,3898,37721,1,0
2020-06-30,31262,1306,10,0,421,3,3,3898,35677,1,3
2020-07-18,31262,1306,10,0,421,3,3,3898,21219,3,2
2020-08-04,31262,1306,10,0,421,3,3,3898,4039,1,3
2020-08-11,31262,1306,10,0,421,3,3,3898,21219,2,4
2020-08-19,31262,1306,10,0,421,3,3,3898,16161,1,1
2020-08-21,31262,1306,10,0,421,3,3,3898,21219,2,2
2020-08-31,31262,1306,10,0,421,3,3,3898,30651,1,3
2020-09-05,31262,1306,10,0,421,3,3,3898,2739,1,4
2020-09-11,31262,1306,10,0,421,3,3,3898,21219,2,3
2020-09-13,31262,1306,10,0,421,3,3,3898,35677,1,1
2020-09-24,31262,1306,10,0,421,3,3,3898,665,1,3
2020-10-02,31262,1306,10,0,421,3,3,3898,4039,1,4
2020-10-02,31262,1306,10,0,421,3,3,3898,2739,1,4
2020-10-07,31262,1306,10,0,421,3,3,3898,21219,2,4
2020-10-07,31262,1306,10,0,421,3,3,3898,35677,1,4
2020-10-29,31262,1306,10,0,421,3,3,3898,21219,2,4
2020-11-07,31262,1306,10,0,421,3,3,3898,44952,1,2
2020-11-30,31262,1306,10,0,421,3,3,3898,35677,1,4
2020-12-17,31262,1306,10,0,421,3,3,3898,35677,1,3
2020-12-19,31262,1306,10,0,421,3,3,3898,21219,2,3
2020-09-05,21401,1383,10,0,537,0,99,3898,31803,1,3
2020-12-24,5132,1388,4,0,517,3,-1,3898,14218,1,1
2020-10-10,7894,523,10,0,503,0,17,3898,14981,1,0
2020-07-26,7894,523,10,0,503,0,17,3898,2884,1,0
2020-10-25,7894,523,10,0,503,0,17,3898,18081,1,0
2020-08-05,7894,523,10,0,503,0,17,3898,35447,1,0
2020-10-25,7894,523,10,0,503,0,17,3898,45376,2,0
2020-11-21,7894,523,10,0,503,0,17,3898,8435,1,0
2020-07-21,7894,523,10,0,503,0,17,3898,33282,1,4
2020-08-03,7894,523,10,0,503,0,17,3898,11253,1,4
2020-08-29,7894,523,10,0,503,0,17,3898,11253,1,4
2020-10-04,7894,523,10,0,503,0,17,3898,24,1,4
2020-10-21,7894,523,10,0,503,0,17,3898,2606,2,2
2020-10-25,7894,523,10,0,503,0,17,3898,27723,1,4
2020-11-15,7894,523,10,0,503,0,17,3898,43570,1,4
2020-11-30,7894,523,10,0,503,0,17,3898,8866,1,1
2020-12-08,7894,523,10,0,503,0,17,3898,13092,2,2
2020-12-12,7894,523,10,0,503,0,17,3898,33644,1,4
2020-12-14,7894,523,10,0,503,0,17,3898,8866,1,2
2020-12-17,7894,523,10,0,503,0,17,3898,16337,2,2
2020-12-27,7894,523,10,0,503,0,17,3898,24,1,3
2020-10-12,22669,356,10,0,515,0,92,3898,948,1,0
2020-07-15,291,356,10,0,515,0,188,3898,11342,1,0
2020-08-26,31045,1126,4,0,462,0,-1,3898,10526,1,0
2020-09-22,6706,1126,4,0,533,0,75,3898,19617,1,0
2020-10-29,2833,1130,4,0,474,0,-1,3898,30845,1,0
2020-07-18,10083,799,10,1,358,0,99,1403,33247,5,0
2020-08-13,10877,1130,4,0,474,0,-1,3898,43986,1,0
2020-07-31,5026,993,4,0,40,3,66,3898,39623,1,0
2020-11-26,10039,1111,4,0,9,0,163,3898,517,1,3
2020-06-29,3821,1163,10,0,238,0,84,3898,19147,2,2
2020-07-26,3821,1163,10,0,238,0,84,3898,19147,2,4
2020-08-16,3821,1163,10,0,238,0,84,3898,19147,2,3
2020-08-28,25894,550,4,3,491,0,44,3898,1207,1,2
2020-10-31,23616,378,4,0,330,0,163,3898,22150,1,0
2020-08-31,23616,378,4,0,330,0,163,3898,24205,1,4
2020-06-28,6874,378,4,0,330,0,163,3898,26963,1,0
2020-09-20,6874,378,4,0,330,0,163,3898,3525,1,0
2020-12-20,6874,378,4,0,330,0,163,3898,14640,1,4
2020-06-28,20173,539,10,0,4,3,132,3898,27462,1,0
2020-12-01,20173,539,10,0,4,3,132,3898,27390,1,3
2020-11-23,25775,1025,10,0,505,0,126,3898,34979,1,0
2020-12-19,23221,1010,10,0,502,0,185,3898,8624,1,0
2020-10-14,23221,1010,10,0,502,0,185,3898,18255,1,0
2020-07-09,23221,1010,10,0,502,0,185,3898,43560,1,4
2020-09-13,23221,1010,10,0,502,0,185,3898,17141,1,3
2020-12-20,23221,1010,10,0,502,0,185,3898,40315,1,2
2020-12-10,4869,1010,10,0,503,0,185,3898,46130,1,0
2020-08-16,4869,1010,10,0,503,0,185,3898,32289,1,2
2020-09-13,4869,1010,10,0,503,0,185,3898,17141,1,3
2020-11-10,4869,1010,10,0,503,0,185,3898,20152,1,3
2020-11-17,4869,1010,10,0,503,0,185,3898,42818,1,4
2020-12-13,4869,1010,10,0,503,0,185,3898,40315,1,1
2020-12-20,4869,1010,10,0,503,0,185,3898,40315,2,1
2020-06-10,30532,615,10,1,524,3,132,3898,19774,1,0
2020-11-30,17206,157,10,0,207,0,131,3898,13169,1,3
2020-09-07,19771,1142,4,0,470,0,82,3898,26983,1,4
2020-09-12,19771,1142,4,0,470,0,82,3898,39850,1,4
2020-07-30,9568,127,10,0,345,0,99,3898,30388,6,4
2020-09-11,2748,1306,10,0,421,3,3,3898,21219,2,3
2020-10-07,2748,1306,10,0,421,3,3,3898,21219,2,4
2020-10-11,2748,1306,10,0,421,3,3,3898,25758,1,3
2020-10-29,2748,1306,10,0,421,3,3,3898,21219,1,4
2020-11-08,2748,1306,10,0,421,3,3,3898,21219,1,2
2020-11-30,2748,1306,10,0,421,3,3,3898,21219,1,4
2020-12-19,2748,1306,10,0,421,3,3,3898,21219,2,3
2020-12-30,2748,1306,10,0,421,3,3,3898,25081,1,2
2020-12-11,22373,567,4,0,491,3,66,3898,24059,1,0
2020-07-09,22373,567,4,0,491,3,66,3898,43376,1,4
2020-08-01,22373,567,4,0,491,3,66,3898,43376,1,4
2020-09-27,22373,567,4,0,491,3,66,3898,24059,1,4
2020-12-17,28315,1500,4,0,497,0,144,3898,44226,2,0
2020-06-30,28315,1500,4,0,497,0,144,3898,33010,1,0
2020-07-04,840,1500,4,0,497,0,144,3898,8552,1,0
2020-06-25,840,1500,4,0,497,0,144,3898,22696,25,3
2020-07-11,840,1500,4,0,497,0,144,3898,22696,25,3
2020-08-02,840,1500,4,0,497,0,144,3898,22696,25,4
2020-08-21,840,1500,4,0,497,0,144,3898,22696,25,3
2020-09-07,840,1500,4,0,497,0,144,3898,22696,25,3
2020-09-28,840,1500,4,0,497,0,144,3898,22696,25,3
2020-10-17,840,1500,4,0,497,0,144,3898,22696,25,3
2020-11-02,840,1500,4,0,497,0,144,3898,22696,25,3
2020-11-22,840,1500,4,0,497,0,144,3898,22696,25,3
2020-12-20,840,1500,4,0,497,0,144,3898,22696,25,4
2020-11-23,22259,322,6,1,536,0,46,1221,30896,1,4
2020-11-06,30173,569,4,0,325,0,44,3898,14563,3,0
2020-06-05,30173,569,4,0,325,0,44,3898,43865,5,0
2020-10-07,30173,569,4,0,325,0,44,3898,20901,3,0
2020-07-27,30173,569,4,0,325,0,44,3898,9443,1,0
2020-10-25,30173,569,4,0,325,0,44,3898,24207,2,0
2020-10-08,30173,569,4,0,325,0,44,3898,40437,1,0
2020-07-08,30173,569,4,0,325,0,44,3898,14563,3,4
2020-07-08,30173,569,4,0,325,0,44,3898,38648,2,3
2020-07-11,30173,569,4,0,325,0,44,3898,15335,4,4
2020-07-19,30173,569,4,0,325,0,44,3898,45052,2,1
2020-07-24,30173,569,4,0,325,0,44,3898,1600,3,3
2020-07-26,30173,569,4,0,325,0,44,3898,40243,3,3
2020-08-06,30173,569,4,0,325,0,44,3898,6897,2,2
2020-08-06,30173,569,4,0,325,0,44,3898,35114,5,4
2020-08-08,30173,569,4,0,325,0,44,3898,23147,5,4
2020-08-16,30173,569,4,0,325,0,44,3898,5164,4,4
2020-08-24,30173,569,4,0,325,0,44,3898,32111,2,3
2020-08-27,30173,569,4,0,325,0,44,3898,35114,5,3
2020-08-29,30173,569,4,0,325,0,44,3898,20499,3,4
2020-09-09,30173,569,4,0,325,0,44,3898,36594,2,3
2020-09-09,30173,569,4,0,325,0,44,3898,32111,3,3
2020-09-12,30173,569,4,0,325,0,44,3898,5164,4,4
2020-09-17,30173,569,4,0,325,0,44,3898,26822,1,4
2020-09-21,30173,569,4,0,325,0,44,3898,45052,2,4
2020-10-03,30173,569,4,0,325,0,44,3898,21063,3,4
2020-10-05,30173,569,4,0,325,0,44,3898,11065,1,3
2020-10-13,30173,569,4,0,325,0,44,3898,11277,4,4
2020-10-15,30173,569,4,0,325,0,44,3898,28213,2,4
2020-10-17,30173,569,4,0,325,0,44,3898,6897,2,3
2020-10-21,30173,569,4,0,325,0,44,3898,21166,1,4
2020-11-06,30173,569,4,0,325,0,44,3898,43617,1,4
2020-11-19,30173,569,4,0,325,0,44,3898,45627,5,4
2020-11-29,30173,569,4,0,325,0,44,3898,32746,1,4
2020-11-29,30173,569,4,0,325,0,44,3898,6897,3,2
2020-11-30,30173,569,4,0,325,0,44,3898,38648,3,3
2020-12-09,30173,569,4,0,325,0,44,3898,11277,3,1
2020-12-10,30173,569,4,0,325,0,44,3898,6897,2,2
2020-12-14,30173,569,4,0,325,0,44,3898,27394,5,3
2020-12-21,30173,569,4,0,325,0,44,3898,6897,1,2
2020-06-27,26078,407,6,1,486,0,117,188,38340,1,0
2020-09-26,14499,258,4,0,109,0,81,3138,36151,1,0
2020-07-31,25201,1054,10,1,536,0,156,3898,17616,1,0
2020-07-19,3138,323,4,0,491,3,66,1807,30565,1,0
2020-07-22,3138,323,4,0,491,3,66,1807,38297,1,3
2020-10-07,5763,207,10,2,28,0,29,3898,19932,2,2
2020-10-27,5763,207,10,2,28,0,29,3898,19932,1,3
2020-12-15,5763,207,10,2,28,0,29,3898,19932,2,2
2020-08-19,5282,174,4,1,452,0,12,3898,20262,1,0
2020-06-28,8035,888,4,1,79,3,144,3898,27795,2,3
2020-08-15,8035,888,4,1,79,3,144,3898,27795,1,1
2020-08-28,8035,888,4,1,79,3,144,3898,27795,1,2
2020-09-04,8035,888,4,1,79,3,144,3898,8310,1,3
2020-09-14,8035,888,4,1,79,3,144,3898,27795,1,3
2020-11-30,8035,888,4,1,79,3,144,3898,27795,1,2
2020-12-10,8035,888,4,1,79,3,144,3898,27795,1,2
2020-12-27,8035,888,4,1,79,3,144,3898,27795,1,3
2020-11-20,24639,703,4,0,335,3,70,3898,43925,1,0
2020-08-11,24639,703,4,0,335,3,70,3898,7665,1,2
2020-09-04,24639,703,4,0,335,3,70,3898,7665,1,4
2020-06-21,30671,703,4,0,335,3,70,3898,22130,1,2
2020-07-08,30671,703,4,0,335,3,70,3898,22130,1,3
2020-07-21,30671,703,4,0,335,3,70,3898,22130,1,2
2020-08-01,30671,703,4,0,335,3,70,3898,18004,1,2
2020-08-09,30671,703,4,0,335,3,70,3898,22130,1,3
2020-08-11,30671,703,4,0,335,3,70,3898,18004,1,2
2020-08-29,30671,703,4,0,335,3,70,3898,22130,1,3
2020-09-10,30671,703,4,0,335,3,70,3898,14001,2,3
2020-09-17,30671,703,4,0,335,3,70,3898,22130,1,3
2020-09-30,30671,703,4,0,335,3,70,3898,22130,1,2
2020-10-11,30671,703,4,0,335,3,70,3898,7109,1,3
2020-10-18,30671,703,4,0,335,3,70,3898,7109,1,1
2020-10-24,30671,703,4,0,335,3,70,3898,22130,1,4
2020-11-03,30671,703,4,0,335,3,70,3898,7109,1,3
2020-11-12,30671,703,4,0,335,3,70,3898,7109,1,2
2020-11-13,30671,703,4,0,335,3,70,3898,22130,1,3
2020-11-20,30671,703,4,0,335,3,70,3898,7109,1,2
2020-12-12,30671,703,4,0,335,3,70,3898,7109,1,4
2020-12-14,30671,703,4,0,335,3,70,3898,10838,4,1
2020-12-27,30671,703,4,0,335,3,70,3898,7109,1,3
2020-06-22,12851,703,4,1,335,3,70,3898,36906,1,3
2020-07-11,14377,703,4,0,335,3,70,3898,20636,4,2
2020-08-31,14377,703,4,0,335,3,70,3898,1773,2,4
2020-09-18,14377,703,4,0,335,3,70,3898,15669,1,3
2020-09-19,14377,703,4,0,335,3,70,3898,20636,4,4
2020-10-05,14377,703,4,0,335,3,70,3898,36906,1,2
2020-10-07,14377,703,4,0,335,3,70,3898,15669,1,3
2020-09-08,32304,406,10,0,503,0,101,3639,44524,1,2
2020-06-30,10984,174,4,0,452,0,12,3898,17074,2,2
2020-11-11,10984,174,4,0,452,0,12,3898,2389,2,3
